CustomerID  score
12580        433
12581       4268
12582       2194
12583       3847
12584       3900
12585       1430
12586       2000
12588       4323
12589       1339
12590        793
12591       2614
12592        635
12593       2091
12594       4152
12596       1522
12597       3897
12598       3972
12599       3189
12600       3168
12601       4131
12602        821
12603       1390
12604       2035
12605         79
12607        826
12609       2395
12610       2974
12611       1377
12612       2744
12613       2644
12614        422
12615       3541
12616       1870
12617        677
12618       1394
12619       4093
12620       2578
12621       4248
12622       1733
12623        487
12624       2497
12625       2181
12626       3789
12627       3633
12628       1831
12630       3955
12631        886
12633       2866
12635        734
12637       2790
12638        404
12639       1014
12640       1496
12641       1138
12642       2282
12643       1598
12644        150
12645       2799
12646       1806
12647       2231
12648        509
12649       2296
12651        549
12652       1699
12653       1101
12654       3613
12656       3284
12657       3422
12658       1825
12659        669
12660       3399
12662       2293
12664       2160
12665       1417
12666        225
12667        827
12668       4040
12669       3111
12670       3674
12672        909
12673       1183
12674       3776
12676       3817
12678       4214
12679       1379
12680       2949
12681       4057
12682       4222
12683       2713
12684       2659
12685       2521
12686         37
12688       1347
12689        970
12690       1329
12691       2397
12693       2219
12694       3848
12695       2290
12697       4188
12700        502
12701       1778
12702       1656
12703       3593
12704       2694
12705       3352
12707       1702
12708       3797
12709       3727
12710       1891
12712       2476
12714       2478
12715       2500
12716       3512
12717        725
12718       3583
12719        752
12720       4274
12721       1782
12722       3227
12723       2157
12724       1499
12725         42
12726       3065
12727       3626
12728       3579
12729       1349
12731       4073
12732        855
12733       1434
12734        686
12735       3074
12736        687
12738         35
12739       1943
12740        466
12743       3242
12744       2386
12747       3176
12748       4192
12749       2062
12750        199
12752       1500
12753       2910
12754       1315
12755        428
12756        952
12757       2347
12758       1042
12759       1736
12762        984
12763       2274
12764       2793
12766       1703
12769       1013
12770        850
12772        749
12775       2002
12778       4047
12779       2443
12781       3084
12782       4088
12783       2538
12784       2350
12785         83
12787       4124
12789        326
12790       4153
12791          4
12792       3113
12793        548
12794       1253
12795       1827
12797        176
12798       3680
12802        567
12808        505
12809       2257
12811       3104
12812       2751
12814       3803
12815       2444
12816       1128
12817        185
12818       2036
12820       2767
12821        566
12822       3819
12823       3712
12824        754
12826       3547
12827       2779
12828       1479
12829       1697
12830       3245
12831       1876
12832        477
12833       1224
12834        141
12836       2472
12837       1468
12838        397
12839       3555
12840       2851
12841       4014
12842       3862
12843       2260
12844        674
12845       1866
12847       1267
12849       1109
12851        260
12852       1867
12853       4062
12854       2387
12855         19
12856       4304
12857        851
12863       2247
12864       2271
12865        900
12866        104
12867       2901
12868       2802
12870         62
12871       1147
12872       1180
12873        144
12875       1478
12876       2879
12877       2839
12878       1846
12879       2761
12881        559
12882        396
12883       1070
12884        812
12885        729
12886        637
12888       3448
12890       1093
12891       1541
12893        594
12895       3348
12897       1443
12901       4257
12902       1550
12904       1847
12906       3364
12908       4033
12909       4299
12910       3233
12912       3876
12913       2342
12915        941
12916       2826
12917        205
12919       2888
12920       1995
12921       3740
12922        114
12923        389
12924       2445
12925       2719
12928       2540
12929        574
12930       1953
12931       4260
12933       1747
12935       2455
12936       2006
12937       3572
12938        975
12939       2270
12940       3825
12942       4190
12943        698
12944        541
12945       2201
12947       2400
12948       4217
12949       1228
12950       1084
12951       3489
12952       3016
12953       3946
12955       3182
12956        351
12957       3948
12962       1350
12963       3685
12965        746
12966       3978
12967        621
12968       1489
12970       1698
12971       3905
12974       2645
12976        789
12977        373
12980       2014
12981       3517
12982        922
12984       1838
12985        764
12987       2944
12988       1547
12989       2060
12990        531
12991       1486
12993       1174
12994       2283
12995       2101
12997       3082
12999       2876
13.57       4345
13000       2482
13001       3738
13002       2396
13003       2697
13004       3527
13005       1456
13006        966
13008       1538
13011         32
13012       3981
13013       3202
13014       3637
13015       2657
13016       2956
13018       4173
13021       3858
13023        390
13026       1073
13027       1558
13028       2560
13029       2263
13030       3412
13032       1383
13033        338
13034       1154
13035       2923
13037       3136
13038       1861
13040        407
13043       4083
13044       1707
13045        118
13046       1313
13047       3749
13048       2591
13049       2398
13050       4258
13052        719
13055       1950
13058       1079
13059        244
13060       4076
13061       3315
13062        112
13064       3040
13065         16
13066       1082
13067       1359
13068       3669
13069       2601
13070       4149
13072       1301
13075        149
13077       1871
13078       3998
13079       2524
13080        860
13081       3373
13082       3735
13083       2505
13085       3166
13089       4242
13090       2691
13091       1413
13092       3828
13093       2405
13094       1623
13095       3833
13097       2416
13098       3953
13099        119
13101       1431
13102       3508
13103       4270
13104       3523
13106       3520
13107       2774
13108         22
13109       3215
13110       2841
13113       4133
13115       3385
13116       2275
13117       2186
13118       4116
13120       1012
13121       1010
13122        847
13124        738
13126       4108
13127       2103
13130        377
13131       3588
13132       2040
13133        705
13134       3270
13135       2869
13136       3251
13137       3888
13138       3513
13139       3295
13140       2095
13141       3078
13142       1688
13144        689
13145       4300
13146        902
13147       3660
13148       3701
13149       2590
13151       1582
13154       1343
13155       1777
13157       1810
13158       2374
13159       2708
13160       1266
13161       3698
13162       1569
13165       2328
13166        142
13167       1837
13168       2389
13169        468
13170        898
13171       2139
13173         53
13174       2805
13176       2330
13177        380
13178       3514
13182       2555
13183       3810
13184       2634
13185       1190
13186       4287
13187        345
13188       3421
13189       1828
13192       1334
13193        589
13194       2907
13196       3404
13198       3672
13199       3661
13200       2735
13203       4309
13207       2360
13208       1209
13209       2628
13210        457
13211       3665
13212       4009
13213       2245
13216       1192
13217       4168
13218        257
13220       1946
13221        849
13223       2053
13224        724
13225       4082
13226        708
13227       1885
13228       1503
13229       3152
13230       2636
13232       3027
13233       2730
13235        788
13236       2475
13238       3477
13239       2030
13240       2836
13242       1484
13243       1584
13244        521
13245       1632
13246       1854
13247       1973
13248        455
13249       2044
13253        368
13255       3984
13256       2602
13258       3361
13259        582
13260        586
13261       2814
13262       1719
13263       3824
13265       1254
13266       3415
13267       2232
13268       3751
13269       3393
13270         65
13271        167
13272        737
13273       1351
13276        469
13277       3499
13278       3881
13279       1958
13280       2808
13282       3768
13283        750
13284       1692
13285       2854
13291        446
13292       3100
13294        245
13295        220
13296       2467
13297       1161
13299       1111
13300       3185
13301       3254
13302        452
13304        778
13305       1393
13307        733
13308       1583
13309       2554
13310       2383
13311        802
13313       1763
13314       2929
13316       4174
13317       2433
13318        165
13319       3224
13320       3844
13321       3309
13322       1990
13323       1388
13324       4015
13325       1493
13327       2680
13328       2804
13329        543
13330       3063
13332       2593
13334       1361
13336       2109
13338        510
13339       2048
13340       3238
13341       2215
13343       1594
13344        423
13345       2401
13347       3850
13348        393
13349       3600
13350       2165
13351        266
13352        661
13354       3560
13355        575
13356       1622
13357       2834
13358       1108
13359        759
13362       3999
13363       2976
13364       3595
13365        400
13366       1639
13368       3110
13369        545
13370         67
13372        740
13373        651
13375       1505
13376       1576
13379       2684
13381       1414
13382        237
13384       2938
13385        910
13388       4182
13389       3408
13390       2714
13391       1577
13394       1956
13395        444
13396       4018
13397       3279
13398       4145
13402        255
13403       1963
13404        717
13405       2748
13408       4264
13410       2720
13411       2294
13414       3504
13416       2968
13417       1335
13418       3488
13419        470
13420       3221
13421       3915
13422       1524
13425       2253
13426       3843
13427       1671
13428       3663
13429       3604
13430       3285
13431        811
13434       2739
13435       2773
13437       2597
13439       3447
13441        579
13447       1170
13448       2147
13449       1159
13450       1444
13451       1009
13452       2426
13453       2886
13455       2058
13456       1965
13458       2973
13460       1799
13461       3473
13462        572
13464        825
13466       4247
13467       3612
13468       4079
13470       1140
13471       2125
13473        833
13474       1205
13475       2026
13476        938
13477       3426
13479       2453
13481       4161
13482       1734
13483        323
13484        786
13485       1565
13486       1944
13487        879
13488       3753
13489       2705
13491       2605
13492       2688
13493       2410
13494         97
13495       1729
13496       3618
13497        139
13499       3162
13500       1173
13501       2210
13502       2138
13503       3562
13504        384
13505       4165
13506       4054
13507       2299
13508        629
13509       3728
13510       2557
13512       2216
13513        316
13514       2924
13515       3283
13516       3290
13517       2485
13518       1055
13519       1961
13520       2462
13521       3671
13522        602
13523       2310
13524       3891
13525       2585
13527       2706
13529       1933
13531       1337
13532        398
13533       1193
13534       4232
13536       4001
13538       3064
13539       1053
13544       4288
13546       3052
13548        628
13549       4125
13551       2184
13552       3112
13555       2947
13557        771
13558       1165
13561        499
13562       1757
13563       1921
13564       1341
13565       1682
13566       3885
13568       1464
13569       1985
13570        631
13571       4158
13572       1333
13573       4101
13575       3815
13576       3677
13577        989
13579       2574
13581        179
13583        447
13584        347
13587       3000
13588       3454
13589       2586
13590       3388
13591       1446
13592       1554
13593       3765
13594       1369
13596       3034
13598       2126
13599       3605
13600       4055
13601       2572
13602        382
13603        905
13606        685
13607       3937
13610       3054
13611       2904
13614       3194
13615       4022
13617       3908
13618       1457
13621       1039
13623       1194
13626        106
13627       1952
13629       2676
13630       2820
13631       3249
13632       3322
13634       2491
13635        206
13636       2822
13637       2855
13638       2341
13639       2732
13642        498
13643        533
13644       2933
13645        732
13647       3967
13649       3114
13650       2145
13651       4294
13652       3108
13654       3012
13655       1226
13656       3178
13657       3638
13658       3950
13659       2661
13662       3446
13663        861
13666       2404
13667        868
13668       3642
13669       1625
13670       2535
13672        693
13673       1835
13675       3091
13678        722
13680       4307
13681       1974
13682        311
13684       2813
13685       2553
13686        638
13689        471
13690        757
13692       1579
13693       1292
13694       4259
13695       2633
13697        120
13699        450
13700       1378
13703       2384
13704       2926
13705       1338
13706        615
13707       3073
13708        841
13709       4229
13710        524
13711        302
13712        434
13715        343
13716       1006
13717       1599
13718       1187
13719       2363
13720       3705
13721        214
13722       4180
13723        365
13725       3551
13726       4213
13727        761
13728       3721
13730       2906
13731        432
13732        773
13735       2999
13736       2222
13737       2061
13739       1843
13740        844
13741       3535
13742       3769
13743       2428
13744       1545
13745       3783
13747          3
13748       1728
13750       1917
13751       2205
13752       1023
13753       2403
13754       2617
13755       3986
13756       1848
13758       3376
13759       3580
13760       3120
13761       1643
13762       1448
13763       1748
13764       3834
13767       3192
13769       3431
13771       2238
13772        925
13774       1497
13777       4106
13778       3265
13780       1901
13781        186
13782       3033
13784       4013
13786         52
13787       2511
13791       3001
13792       2408
13798       3720
13799       1295
13800        178
13801        262
13802       3714
13803       3439
13804       2015
13805       1382
13806        467
13807         55
13808       2315
13809        419
13810        965
13811       1319
13812       3350
13813       4278
13814       2468
13815       2378
13816       1160
13817        777
13819       2172
13821       2033
13822       3929
13823       1826
13824       2909
13826       1129
13827       3505
13828       1278
13829        228
13831       2267
13832       1981
13833        196
13835       1374
13837       2609
13838        947
13841        107
13842       3304
13844       3397
13845        378
13846       1074
13848        995
13849       1896
13850        816
13851       2207
13853        888
13854       2874
13856       2249
13858        895
13859       1185
13860       2595
13862       3269
13863        496
13865       2683
13866       2741
13867       2725
13868        127
13869       3704
13870       3934
13871       3757
13873        804
13874        289
13875       3495
13876        465
13877        956
13878       1153
13880       1402
13881       3554
13882       3392
13883       4112
13884        744
13885       2049
13886       3561
13887       1450
13888        805
13889        517
13890       2981
13892       1363
13893        996
13894       1269
13895       3177
13897       1646
13898       1289
13899       2152
13900       4142
13901       3302
13904       1293
13908       1781
13911       2660
13914       3369
13917       1800
13918       4115
13919       1258
13922        776
13923       1241
13924       3958
13925       3220
13926       1169
13927       2721
13928       3615
13929       2078
13930       2681
13931       1050
13932       1294
13933       1930
13934       1711
13936       1749
13937       2080
13938        279
13939       2090
13940       1997
13941       1737
13946       1886
13947        329
13948        170
13949       3924
13950       3417
13951       1297
13952       1011
13953       3188
13954       3827
13955        514
13956       2278
13958         30
13959       1789
13960       3556
13962       1385
13963       2012
13967       1220
13969       3014
13971       2818
13972       3831
13973       2409
13974       1814
13975       3516
13976       1208
13978       2583
13979       2951
13980        660
13982       4328
13983       4292
13984       1291
13985       3532
13986       1994
13988       3760
13989        932
13990        636
13991       3059
13992        604
13993       4226
13994       4283
13995       2356
13999       3708
14000       1211
14001       2543
14002       3240
14004       3003
14005       3979
14006       4052
14009       2450
14012        424
14013       1768
14014       2107
14015       1368
14016       1115
14019       2305
14020       2135
14021       3133
14022       3161
14023        187
14024        646
14027        648
14029       1344
14030       1853
14031       4111
14032       3173
14034       1271
14035       2291
14036       3085
14037       1130
14038       2064
14039        406
14040       3893
14041       1310
14044       3264
14045       1931
14046       3099
14047       2957
14048        426
14049       2608
14050       2492
14051       4090
14052       1667
14053        456
14054        332
14055       2498
14056       4105
14057       4205
14059       1304
14060       2604
14062       3949
14064       4094
14066       1306
14067        464
14068       2013
14071       3357
14073       1411
14075       2045
14076        152
14077       3892
14078       3804
14079        454
14080        475
14081       1195
14082         81
14083       3525
14085       2569
14088       3681
14089        962
14090       1419
14092       4186
14093       3060
14096       4313
14098        211
14099       3716
14100       2458
14101       2946
14102       3366
14104       2894
14105       1063
14107       2423
14108       3801
14109       3277
14110       3334
14111       2596
14112       3932
14113       2373
14114        828
14116       1655
14117       1469
14119        544
14121       3657
14124       1145
14125       3641
14126       3636
14127       3117
14128       3429
14129       2211
14130       2188
14132       3786
14133       3067
14135       2709
14138        463
14139       2322
14140       1412
14141       2939
14142         15
14143       3496
14145       3521
14146       3715
14147       2815
14148       1562
14149        718
14150        271
14152       2517
14154        933
14155       1312
14156       4197
14157       2821
14158       3920
14159       3882
14161        497
14162       1542
14163       2243
14164       3836
14165        561
14167       4319
14171        156
14173       3630
14174        405
14175       1744
14176       1181
14177       1141
14178       3895
14179       3886
14180       4056
14184        264
14185        781
14188       4237
14189       4102
14191       3772
14193       1003
14194       3846
14195       1882
14196       2479
14198       2859
14199        304
14201       1617
14205       3631
14206        934
14208        375
14209       3614
14210       2700
14211       3086
14212        739
14213         36
14214       1903
14215       3381
14216       2151
14217       3909
14218       3330
14220        355
14221       3347
14222       1031
14223       2217
14224       2011
14226       3829
14227       3092
14229       3077
14231       2195
14232       3333
14233       2971
14234       2567
14235       3652
14236       1614
14237          9
14238       1184
14239       3574
14240       3149
14241        569
14242       1428
14243       3210
14245       3432
14246       2460
14247        352
14248       2393
14250        742
14251       3634
14256       3750
14257       2375
14258       2230
14259       1750
14261       1941
14262       2298
14264        507
14265       1929
14267       4089
14270        779
14271       3153
14272       3734
14273       2692
14276       2018
14277       2361
14280       2868
14282       3775
14284       1775
14285       2507
14286       4282
14287       2437
14288        721
14289       3209
14290       3409
14291       1591
14292       4272
14293       1038
14295       3927
14297       3340
14298       4031
14299       2963
14300       1822
14301       2280
14304        696
14305       3578
14306       1783
14307       3205
14309       2251
14311       3172
14312       2303
14314       2481
14315       3252
14317        381
14320       1693
14321       3608
14323       1570
14326       1425
14327       3485
14329       3199
14331       2921
14332       1263
14333        394
14334       2175
14335       2153
14336       2448
14338       2877
14339       1427
14340        301
14341       4170
14342       2470
14344       3124
14345        121
14346        997
14348       2228
14349       3679
14350        920
14351       3184
14352       1423
14353        501
14354        605
14355         70
14356       2954
14357       3011
14359       3324
14360        525
14362       1276
14364       3204
14367       3449
14368       2170
14371       1189
14373        286
14375        439
14377       1878
14379       2787
14381       1384
14382        907
14383       3472
14385       2155
14386       1097
14387       2729
14388       3653
14389       2382
14390       3658
14393        307
14395       3282
14396        333
14397       3382
14400       1762
14401       3781
14403       1755
14404       2414
14406        809
14407       3493
14408       3624
14409       3596
14410       4107
14411        135
14412       3332
14413         88
14414       4185
14415       3342
14416       3354
14418       2097
14419       3620
14420       1065
14421        884
14422       3826
14423        305
14424       1978
14426       4012
14427       1645
14428       2314
14431        914
14432       3938
14434       3310
14436        154
14437       1477
14438        350
14439       2176
14440       3355
14441       3436
14442       4058
14443       2264
14446       1619
14447       2881
14448       3990
14449       1834
14450       2008
14451       3462
14452       3632
14453        146
14456       4191
14457        134
14459        448
14460       1767
14461       2038
14462       1223
14463       1898
14465        617
14466       2948
14467       4032
14470       3368
14472       4177
14473       2742
14474       2989
14475       3543
14476       2837
14477       1661
14479       4067
14480       3423
14481       3180
14482       2568
14483        863
14484       1644
14485        126
14487       3889
14488       1527
14489       1116
14491       1219
14493       2309
14494        972
14495       1635
14496         92
14497        700
14498       3339
14499       3506
14500       1492
14501       2173
14502       4048
14503       3857
14504       2422
14505       1998
14506       3794
14507       3902
14508       1285
14511       3510
14512       1735
14513       4215
14514       1894
14515       1976
14517       1752
14518        387
14520       1857
14522       3536
14523       2092
14524       3557
14525       4244
14527       4312
14528        169
14529       2108
14530       1873
14532       3689
14533       1483
14534       2920
14535        758
14536       2419
14537        877
14538       3131
14539       2760
14540       3952
14541       2806
14542        436
14543       4103
14544       1087
14546       3880
14547       3047
14548       2603
14549         99
14550       3635
14551       1844
14552        723
14553       1673
14554       3686
14555        896
14557       1062
14560       4276
14561       3770
14562       3416
14565       1585
14566       1765
14567        961
14570        238
14572       3910
14573       2838
14577       3475
14581       2148
14582       3884
14583       2892
14584       2658
14585       1647
14586       2830
14587       2417
14589         40
14591       2354
14592        968
14593       2435
14594         11
14595       3696
14597       3394
14598       2765
14600        418
14601       3609
14603        623
14606       3991
14607       2549
14608       1056
14609       3292
14616       3088
14618       3987
14619        935
14620       1447
14621        601
14622        506
14623       3338
14624        885
14625       2884
14626       2857
14627         93
14628        714
14629       2131
14631       1631
14632       1872
14633       1314
14636       1106
14638       1627
14639       1705
14640       3167
14641       1391
14642        820
14643       1905
14644       4005
14645        556
14646       4216
14647       1890
14649       3312
14651        795
14652       2111
14653       3951
14655       3812
14656       2076
14657       1983
14658        950
14659       3071
14660       4208
14661        897
14662       2811
14664       1658
14665       1099
14666       1080
14667       3621
14669        782
14670        241
14672       1424
14673       3976
14675       2150
14676       1936
14679         38
14680       3558
14681       3581
14682       1888
14684       3906
14687       2487
14688       4267
14689       1018
14690       2777
14691       3564
14692       2471
14693       1552
14696       3575
14697        306
14698       2343
14699        565
14700       1015
14701       3639
14702       4302
14703       2576
14704       4321
14705       2441
14708        512
14709       3584
14710       3899
14711       3788
14712       2532
14713       1540
14714       1081
14715       1076
14716       3017
14719       3643
14720        743
14722       1037
14723       3922
14725       1078
14727        626
14729          8
14730       3121
14731       2129
14732       2490
14733       4004
14735       3502
14737        610
14738       4301
14739       1657
14740       3145
14741       3360
14744       4059
14745       2823
14747        353
14748        780
14752       2983
